# eastings, northings, cpd, cpd_error, temp_error
4.621658611752651632e+05 5.664584510668398580e+05 3.075694700000000012e+04 1.230277880000000005e+04 1.570118043247705089e+02
4.736510759312152513e+05 5.661562694781793980e+05 3.027616499999999724e+04 1.211046600000000035e+04 1.550167642585537919e+02
4.851365359382696915e+05 5.658803758344069356e+05 2.973004500000000189e+04 1.189201800000000003e+04 1.532715182196817238e+02
4.966222319657345652e+05 5.656307667717786971e+05 2.924032600000000093e+04 1.169613040000000183e+04 1.509633180183334957e+02
5.081081341352085001e+05 5.654074397196011851e+05 2.858906599999999889e+04 1.143562640000000101e+04 1.489402816358661426e+02
5.195942125912534539e+05 5.652103923327408265e+05 2.775019100000000253e+04 1.110007639999999992e+04 1.454227354113122885e+02
5.310804581742923474e+05 5.650396222079730360e+05 2.696292100000000210e+04 1.078516840000000229e+04 1.423982173928206691e+02
5.425668410680809757e+05 5.648951275934147416e+05 2.770643600000000151e+04 1.108257439999999951e+04 1.454724494161102371e+02
5.540533314716799650e+05 5.647769069629502483e+05 2.856091700000000128e+04 1.142436680000000160e+04 1.488307132906924437e+02
5.655399202729099197e+05 5.646849588744249195e+05 2.935364199999999983e+04 1.174145680000000175e+04 1.518921158353518592e+02
5.770265776943425881e+05 5.646192823952761246e+05 3.008095200000000114e+04 1.203238080000000082e+04 1.547827916247058511e+02
5.885132739662007662e+05 5.645798768188331742e+05 3.059283799999999974e+04 1.223713520000000062e+04 1.571564569240023843e+02
6.000000000000000000e+05 5.645667416643409524e+05 2.955239900000000125e+04 1.182095960000000196e+04 1.527231947887056265e+02
6.114867260337992338e+05 5.645798768188331742e+05 2.854258699999999953e+04 1.141703480000000127e+04 1.486815027897924324e+02
6.229734223056574119e+05 5.646192823952761246e+05 2.789920599999999831e+04 1.115968240000000151e+04 1.460191164984887848e+02
6.344600797270900803e+05 5.646849588744249195e+05 2.767207099999999991e+04 1.106882840000000033e+04 1.452559071259503014e+02
6.459466685283200350e+05 5.647769069629502483e+05 2.699162099999999919e+04 1.079664840000000004e+04 1.427076719927987369e+02
6.574331589319190243e+05 5.648951275934147416e+05 2.653685800000000017e+04 1.061474319999999898e+04 1.406159622803454283e+02
6.689195418257076526e+05 5.650396222079730360e+05 2.628061900000000242e+04 1.051224760000000242e+04 1.405105274124876473e+02
6.804057874087465461e+05 5.652103923327408265e+05 2.611395999999999913e+04 1.044558400000000074e+04 1.390021377092452894e+02
6.918918658647914417e+05 5.654074397196011851e+05 2.590341200000000026e+04 1.036136480000000120e+04 1.384850450297724649e+02
7.033777680342653766e+05 5.656307667717786971e+05 2.551102399999999761e+04 1.020440960000000086e+04 1.369930562835138801e+02
7.148634640617301920e+05 5.658803758344069356e+05 2.504541600000000108e+04 1.001816640000000007e+04 1.351643117528129210e+02
7.263489240687848069e+05 5.661562694781793980e+05 2.458416899999999805e+04 9.833667600000000675e+03 1.332468146023166469e+02
7.378341388247348368e+05 5.664584510668398580e+05 2.424267599999999948e+04 9.697070400000000518e+03 1.318387811099195233e+02
7.493190783962893765e+05 5.667869237638772465e+05 2.429285599999999977e+04 9.717142400000000634e+03 1.317648248242317663e+02
7.608037128195281839e+05 5.671416909580504289e+05 2.452437400000000343e+04 9.809749600000001010e+03 1.322878166775165312e+02
7.722880327688968973e+05 5.675227569728490198e+05 2.483006500000000233e+04 9.932025999999999840e+03 1.344506999023826666e+02
7.837720082098708954e+05 5.679301257892188150e+05 2.516714999999999782e+04 1.006686000000000058e+04 1.358151873731099784e+02
3.579239627288318006e+05 5.518293988432765473e+05 3.200886899999999878e+04 1.280354759999999987e+04 1.625002238636024003e+02
3.694483396922334796e+05 5.512896885981172090e+05 3.249443800000000192e+04 1.299777520000000186e+04 1.632158407119589754e+02
3.809730990118517075e+05 5.507763468083727639e+05 3.268841599999999744e+04 1.307536640000000079e+04 1.643702347872647067e+02
3.924983560862227459e+05 5.502893616070434218e+05 3.232004899999999907e+04 1.292801959999999963e+04 1.629336438353480503e+02
4.040240189184715855e+05 5.498287307380578713e+05 3.177461600000000180e+04 1.270984640000000218e+04 1.610198455177124970e+02
4.155499955492182635e+05 5.493944516046728240e+05 3.119041800000000148e+04 1.247616720000000169e+04 1.583025868445125468e+02
4.270764015333093703e+05 5.489865141641318332e+05 3.058016599999999744e+04 1.223206640000000152e+04 1.561801708264864317e+02
4.386031450001612538e+05 5.486049165618723491e+05 3.005379100000000108e+04 1.202151640000000043e+04 1.539644805147358966e+02
4.501301341104273451e+05 5.482496566034242278e+05 2.994507200000000012e+04 1.197802880000000005e+04 1.534061963689754009e+02
4.616574845491148299e+05 5.479207260710032424e+05 2.985246700000000055e+04 1.194098680000000058e+04 1.533749222804332817e+02
4.731850837995813927e+05 5.476181240339877550e+05 2.960016299999999683e+04 1.184006519999999909e+04 1.526090353200052903e+02
4.847129231201101211e+05 5.473418466649027541e+05 2.923101399999999921e+04 1.169240560000000005e+04 1.512764440777517905e+02
4.962409937990791514e+05 5.470918905553272925e+05 2.898755600000000049e+04 1.159502240000000165e+04 1.502332427910068020e+02
5.077692664010110893e+05 5.468682530948084313e+05 2.864903600000000006e+04 1.145961440000000039e+04 1.495618371725407201e+02
5.192977115135242930e+05 5.466709319025803125e+05 2.820509300000000076e+04 1.128203720000000067e+04 1.470621951681907831e+02
5.308263204964654287e+05 5.464999245435169432e+05 2.789511900000000242e+04 1.115804760000000169e+04 1.463577903867854957e+02
5.423550639768483816e+05 5.463552292385500623e+05 2.818281199999999808e+04 1.127312479999999960e+04 1.472592871926343321e+02
5.538839125970798777e+05 5.462368444385019829e+05 2.866927000000000044e+04 1.146770800000000236e+04 1.490495291775336568e+02
5.654128577646382619e+05 5.461447686820818344e+05 2.917711299999999756e+04 1.167084519999999975e+04 1.509861204438263371e+02
5.769418701455625705e+05 5.460790010221067350e+05 2.956013899999999921e+04 1.182405560000000150e+04 1.517885659951979846e+02
5.884709204135863110e+05 5.460395407414068468e+05 2.958492699999999968e+04 1.183397080000000096e+04 1.524080863633372758e+02
6.000000000000000000e+05 5.460263873528491240e+05 2.881353399999999965e+04 1.152541359999999986e+04 1.496585013817140180e+02
6.115290795864136890e+05 5.460395407414068468e+05 2.787263499999999840e+04 1.114905400000000009e+04 1.459438541284401083e+02
6.230581298544374295e+05 5.460790010221067350e+05 2.708981899999999951e+04 1.083592759999999907e+04 1.430555583184338673e+02
6.345871422353617381e+05 5.461447686820818344e+05 2.660057300000000032e+04 1.064022919999999976e+04 1.421325386929407557e+02
6.461160874029201223e+05 5.462368444385019829e+05 2.626432600000000093e+04 1.050573040000000037e+04 1.396141143677976402e+02
6.576449360231516184e+05 5.463552292385500623e+05 2.605353499999999985e+04 1.042141400000000067e+04 1.387544114972959335e+02
6.691736795035345713e+05 5.464999245435169432e+05 2.593655199999999968e+04 1.037462080000000060e+04 1.379954263365774523e+02
6.807022884864757070e+05 5.466709319025803125e+05 2.585550500000000102e+04 1.034220200000000114e+04 1.379012977261568551e+02
6.922307335989888525e+05 5.468682530948084313e+05 2.566023800000000119e+04 1.026409519999999975e+04 1.378124693054430736e+02
7.037590062009207904e+05 5.470918905553272925e+05 2.523145900000000256e+04 1.009258360000000175e+04 1.356494051896383439e+02
7.152870768798898207e+05 5.473418466649027541e+05 2.473615799999999945e+04 9.894463200000000143e+03 1.338444384526621320e+02
7.268149162004187237e+05 5.476181240339877550e+05 2.426938399999999820e+04 9.707753600000000006e+03 1.317451215607636641e+02
7.383425154508851701e+05 5.479207260710032424e+05 2.394615399999999863e+04 9.578461600000000544e+03 1.305789858259886671e+02
7.498698451406394597e+05 5.482496559876532992e+05 2.403329700000000230e+04 9.613318800000000920e+03 1.314377188639183771e+02
7.613968757482256042e+05 5.486049172250435222e+05 2.433149699999999939e+04 9.732598799999999756e+03 1.325865646094989359e+02
7.729235984666906297e+05 5.489865141641318332e+05 2.468553700000000026e+04 9.874214800000001560e+03 1.339133664115277895e+02
7.844499837036097888e+05 5.493944508466785774e+05 2.503502800000000207e+04 1.001401120000000083e+04 1.349122778022076830e+02
3.570358721420845250e+05 5.332973412257481832e+05 3.128936799999999857e+04 1.251574719999999979e+04 1.594845896612818024e+02
3.686026039215474739e+05 5.327568955999991158e+05 3.184186199999999735e+04 1.273674480000000040e+04 1.609487506185624852e+02
3.801697083409383777e+05 5.322428548547413666e+05 3.217540000000000509e+04 1.287016000000000167e+04 1.626778068374805457e+02
3.917373017783972318e+05 5.317552070322093787e+05 3.164616399999999703e+04 1.265846559999999954e+04 1.599212615445600818e+02
4.033052924546677386e+05 5.312939498024992645e+05 3.104247700000000259e+04 1.241699080000000140e+04 1.578082660998512097e+02
4.148735886284345761e+05 5.308590804984059650e+05 3.038617699999999968e+04 1.215447080000000096e+04 1.560437325965978062e+02
4.264423068345658248e+05 5.304505890004344983e+05 2.953560299999999916e+04 1.181424120000000039e+04 1.527988750482037403e+02
4.380113554209375288e+05 5.300684733922498999e+05 2.858105099999999948e+04 1.143242039999999906e+04 1.484834912646694818e+02
4.495806427670332487e+05 5.297127314209773904e+05 2.907941800000000148e+04 1.163176720000000023e+04 1.508908857489794855e+02
4.611502855382274138e+05 5.293833548060897738e+05 2.942084100000000035e+04 1.176833640000000014e+04 1.524111080158203038e+02
4.727201713609189028e+05 5.290803425679410575e+05 2.943024799999999959e+04 1.177209919999999875e+04 1.516727600530263373e+02
4.842902920172740705e+05 5.288036908299296629e+05 2.921397000000000116e+04 1.168558800000000156e+04 1.516527489083142939e+02
4.958606393196741119e+05 5.285533961389053147e+05 2.925833499999999913e+04 1.170333400000000074e+04 1.509260945623444456e+02
5.074311842806698405e+05 5.283294558445921866e+05 2.921701800000000003e+04 1.168680720000000110e+04 1.506038682932649806e+02
5.190018979360374506e+05 5.281318675305363722e+05 2.913201499999999942e+04 1.165280600000000049e+04 1.503330073014822972e+02
5.305727721699699759e+05 5.279606287296738010e+05 2.914088100000000122e+04 1.165635240000000158e+04 1.506043340731708895e+02
5.421437780578362290e+05 5.278157376357073663e+05 2.901142900000000009e+04 1.160457159999999931e+04 1.500458435247194586e+02
5.537148866904841270e+05 5.276971926763623487e+05 2.900797999999999956e+04 1.160319199999999910e+04 1.502712124452019395e+02
5.652860899999667890e+05 5.276049923711890588e+05 2.901962700000000041e+04 1.160785080000000198e+04 1.509977456086409973e+02
5.768573591008825460e+05 5.275391357583608478e+05 2.888551699999999983e+04 1.155420680000000175e+04 1.503758471473765042e+02
5.884286651155671570e+05 5.274996221101931296e+05 2.845201900000000023e+04 1.138080760000000009e+04 1.484886025872943094e+02
6.000000000000000000e+05 5.274864509331675945e+05 2.777959299999999712e+04 1.111183719999999994e+04 1.460274501882164486e+02
6.115713348844328430e+05 5.274996221101931296e+05 2.691140199999999822e+04 1.076456079999999929e+04 1.424398969074260606e+02
6.231426408991174540e+05 5.275391357583608478e+05 2.602424600000000282e+04 1.040969840000000113e+04 1.387176007931958281e+02
6.347139100000332110e+05 5.276049923711890588e+05 2.530557300000000032e+04 1.012222919999999976e+04 1.360120731944363115e+02
6.462851133095158730e+05 5.276971926763623487e+05 2.532978099999999904e+04 1.013191240000000107e+04 1.356594409357059021e+02
6.578562219421637710e+05 5.278157376357073663e+05 2.540489000000000306e+04 1.016195600000000195e+04 1.363468746225224493e+02
6.694272278300300241e+05 5.279606287296738010e+05 2.546227500000000146e+04 1.018491000000000167e+04 1.369204344681748466e+02
6.809981020639624912e+05 5.281318675305363722e+05 2.547707600000000093e+04 1.019083040000000074e+04 1.371711253819444494e+02
6.925688157193302177e+05 5.283294558445921866e+05 2.528135100000000239e+04 1.011254039999999986e+04 1.358339250204127211e+02
7.041393606803257717e+05 5.285533961389053147e+05 2.489253799999999683e+04 9.957015200000001641e+03 1.344238221316150828e+02
7.157097079827258131e+05 5.288036908299296629e+05 2.446743800000000192e+04 9.786975200000000768e+03 1.331027839413316087e+02
7.272798286390812136e+05 5.290803425679410575e+05 2.408364099999999962e+04 9.633456399999999121e+03 1.315214595227336645e+02
7.388497144617725862e+05 5.293833548060897738e+05 2.380549399999999878e+04 9.522197599999999511e+03 1.303487771349843172e+02
7.504193364079021849e+05 5.297127308043711819e+05 2.389656999999999971e+04 9.558628000000000611e+03 1.305467507171912871e+02
7.619886654035922838e+05 5.300684740563210798e+05 2.418882199999999648e+04 9.675528800000000047e+03 1.311419800177156105e+02
7.735576931654341752e+05 5.304505890004344983e+05 2.453045699999999852e+04 9.812182800000000498e+03 1.328513648789700596e+02
7.851263905482247937e+05 5.308590797393819084e+05 2.483561900000000242e+04 9.934247600000000602e+03 1.344560724363122404e+02
3.561498499510585680e+05 5.147656166667465586e+05 3.010406100000000151e+04 1.204162440000000242e+04 1.551147002640223889e+02
3.677588387371448334e+05 5.142244539506962756e+05 3.060534300000000076e+04 1.224213720000000103e+04 1.561265244668942387e+02
3.793681903469429817e+05 5.137097316486354684e+05 3.077793899999999849e+04 1.231117560000000049e+04 1.568147925074732711e+02
3.909780221420864109e+05 5.132214377121292055e+05 3.050097299999999814e+04 1.220038919999999962e+04 1.558924521705531561e+02
4.025882425665833289e+05 5.127595697372282157e+05 3.026974899999999980e+04 1.210789960000000065e+04 1.551026412150949056e+02
4.141987601028251229e+05 5.123241249860798707e+05 3.003231799999999930e+04 1.201292720000000008e+04 1.543920688662447276e+02
4.258096922695707763e+05 5.119150932625337155e+05 2.967177600000000166e+04 1.186871040000000175e+04 1.527317100874526261e+02
4.374209476387871546e+05 5.115324725883040810e+05 2.932494700000000012e+04 1.172997880000000077e+04 1.511278527168470021e+02
4.490324348144168034e+05 5.111762606519601541e+05 2.956970200000000114e+04 1.182788080000000082e+04 1.520304602767565711e+02
4.606442714460538700e+05 5.108464491103008622e+05 2.984355500000000029e+04 1.193742200000000048e+04 1.534961864222488543e+02
4.722563453089353279e+05 5.105430369344927603e+05 2.996893300000000090e+04 1.198757320000000072e+04 1.542699937464410596e+02
4.838686487140185782e+05 5.102660201987602049e+05 2.996350100000000020e+04 1.198540040000000226e+04 1.548995334994314987e+02
4.954811740025915205e+05 5.100153954051759210e+05 2.999619700000000012e+04 1.199847880000000077e+04 1.546677161447880735e+02
5.070938926403112127e+05 5.097911598635828122e+05 2.999318299999999726e+04 1.199727319999999963e+04 1.540705597063451648e+02
5.187067761161873932e+05 5.095933111217886908e+05 2.997081000000000131e+04 1.198832400000000052e+04 1.538624153150994402e+02
5.303198168436546111e+05 5.094218466807575896e+05 2.991590100000000166e+04 1.196636040000000139e+04 1.544411425166534002e+02
5.419329863515070174e+05 5.092767647069238592e+05 2.964800999999999840e+04 1.185920399999999972e+04 1.526302822236332020e+02
5.535462561841029674e+05 5.091580636048832675e+05 2.932673300000000017e+04 1.173069320000000153e+04 1.513337901569144890e+02
5.651596188029596815e+05 5.090657418750077486e+05 2.893533699999999953e+04 1.157413480000000163e+04 1.499859725848593826e+02
5.767730457763004815e+05 5.089997985408048262e+05 2.842766999999999825e+04 1.137106800000000112e+04 1.475185829962985053e+02
5.883865086801290745e+05 5.089602328640611377e+05 2.778178000000000247e+04 1.111271200000000135e+04 1.457729749569634521e+02
6.000000000000000000e+05 5.089470443448662991e+05 2.703118299999999726e+04 1.081247320000000036e+04 1.429348260205010490e+02
6.116134913198709255e+05 5.089602328640611377e+05 2.619490999999999985e+04 1.047796399999999994e+04 1.394837671102921774e+02
6.232269542236995185e+05 5.089997985408048262e+05 2.537383799999999974e+04 1.014953520000000026e+04 1.362831439951691550e+02
6.348403811970403185e+05 5.090657418750077486e+05 2.480093400000000111e+04 9.920373600000000806e+03 1.342425224795467500e+02
6.464537438158970326e+05 5.091580636048832675e+05 2.478304299999999785e+04 9.913217200000000958e+03 1.343525044813243028e+02
6.580670136484929826e+05 5.092767647069238592e+05 2.490390999999999985e+04 9.961564000000000306e+03 1.338007210260624049e+02
6.696801831563453889e+05 5.094218466807575896e+05 2.501782800000000134e+04 1.000713120000000163e+04 1.354100447880667275e+02
6.812932238838126650e+05 5.095933111217886908e+05 2.511283099999999831e+04 1.004513240000000042e+04 1.353137940691908625e+02
6.929061073596888455e+05 5.097911598635828122e+05 2.490676099999999860e+04 9.962704400000000533e+03 1.341518440520054298e+02
7.045188259974084795e+05 5.100153954051759210e+05 2.461636400000000140e+04 9.846545600000001286e+03 1.331316751050979406e+02
7.161313512859813636e+05 5.102660201987602049e+05 2.430543300000000090e+04 9.722173200000001088e+03 1.321382556937211064e+02
7.277436546910647303e+05 5.105430369344927603e+05 2.403541600000000108e+04 9.614166400000001886e+03 1.307998718654292247e+02
7.393557285539461300e+05 5.108464491103008622e+05 2.380463200000000143e+04 9.521852800000000570e+03 1.305786769464070858e+02
7.509675442845644429e+05 5.111762600345395040e+05 2.390969800000000032e+04 9.563879200000001219e+03 1.304824116510460499e+02
7.625790732617086032e+05 5.115324732532526832e+05 2.418006899999999951e+04 9.672027599999999438e+03 1.318445317013163560e+02
7.741903077304292237e+05 5.119150932625337155e+05 2.448235499999999956e+04 9.792942000000000917e+03 1.335387596777442809e+02
7.858012189978426322e+05 5.123241242260516156e+05 2.474437700000000041e+04 9.897750800000001618e+03 1.335812598892153176e+02
3.552659088962801034e+05 4.962343367731412873e+05 2.879293399999999747e+04 1.151717360000000008e+04 1.494458068433908977e+02
3.669170562691689702e+05 4.956924752855163533e+05 2.928643400000000111e+04 1.171457360000000153e+04 1.517735904986944888e+02
3.785685565501673846e+05 4.951770888523440808e+05 2.936586399999999776e+04 1.174634560000000056e+04 1.515880292367058360e+02
3.902205280882583465e+05 4.946881653346270905e+05 2.924490399999999863e+04 1.169796159999999873e+04 1.507893510014827712e+02
4.018728795563370804e+05 4.942257022541674087e+05 2.958859999999999854e+04 1.183544000000000051e+04 1.526320556938706545e+02
4.135255196661213413e+05 4.937896968022886431e+05 3.000218599999999788e+04 1.200087440000000061e+04 1.544436064445165471e+02
4.251785669240966672e+05 4.933801387062771246e+05 3.030605700000000070e+04 1.212242280000000028e+04 1.560328511085876073e+02
4.368319301319292281e+05 4.929970259257259313e+05 3.052009999999999854e+04 1.220804000000000087e+04 1.559897517669390083e+02
4.484855181236258941e+05 4.926403560905046179e+05 3.059849899999999980e+04 1.223939960000000065e+04 1.567202743076302340e+02
4.601394495368190110e+05 4.923101207948145457e+05 3.069746800000000076e+04 1.227898720000000139e+04 1.572607871468769360e+02
4.717936123013587203e+05 4.920063189604792860e+05 3.081849699999999939e+04 1.232739880000000085e+04 1.576375646911207014e+02
4.834479992618733086e+05 4.917289466125062900e+05 3.090271399999999994e+04 1.236108560000000034e+04 1.576797598323654199e+02
4.951026032934335526e+05 4.914780002081501298e+05 3.083837500000000000e+04 1.233535000000000036e+04 1.573289753297544848e+02
5.067573963198544807e+05 4.912534770173192956e+05 3.075732400000000052e+04 1.230292960000000130e+04 1.572235040132411541e+02
5.184123502884279587e+05 4.910553745520368102e+05 3.069342799999999988e+04 1.227737120000000141e+04 1.575397109723653273e+02
5.300674581466973759e+05 4.908836902812659973e+05 3.056449500000000262e+04 1.222579800000000068e+04 1.559520050727866476e+02
5.417226918819266139e+05 4.907384223441357026e+05 3.013374299999999857e+04 1.205349719999999979e+04 1.542460783629690866e+02
5.533780234970259480e+05 4.906195691220830195e+05 2.957479500000000189e+04 1.182991800000000148e+04 1.525962403845883557e+02
5.650334459878385533e+05 4.905271290962841595e+05 2.890433899999999994e+04 1.156173559999999998e+04 1.497108347141798106e+02
5.766889313812523615e+05 4.904611012755605625e+05 2.816117499999999927e+04 1.126447000000000116e+04 1.470978309390350205e+02
5.883444517119766679e+05 4.904214849111575750e+05 2.742233499999999913e+04 1.096893400000000111e+04 1.439714057534090728e+02
6.000000000000000000e+05 4.904082794967669179e+05 2.664042900000000009e+04 1.065617159999999967e+04 1.413434428797173155e+02
6.116555482880233321e+05 4.904214849111575750e+05 2.582091300000000047e+04 1.032836520000000019e+04 1.381046685006628252e+02
6.233110686187476385e+05 4.904611012755605625e+05 2.503046199999999953e+04 1.001218479999999909e+04 1.346659844448989531e+02
6.349665540121614467e+05 4.905271290962841595e+05 2.449624599999999919e+04 9.798498400000000402e+03 1.323913405294535721e+02
6.466219765029740520e+05 4.906195691220830195e+05 2.452694499999999971e+04 9.810778000000000247e+03 1.328288357482721551e+02
6.582773081180733861e+05 4.907384223441357026e+05 2.464151599999999962e+04 9.856606400000000576e+03 1.333997751952398971e+02
6.699325418533026241e+05 4.908836902812659973e+05 2.463527500000000146e+04 9.854110000000000582e+03 1.331533097346114971e+02
6.815876497115719831e+05 4.910553745520368102e+05 2.453663100000000122e+04 9.814652399999999034e+03 1.332828176446395503e+02
6.932426036801454611e+05 4.912534770173192956e+05 2.461679600000000210e+04 9.846718399999999747e+03 1.336490957685271610e+02
7.048973967065663310e+05 4.914780002081501298e+05 2.455336200000000099e+04 9.821344800000000760e+03 1.332820685295933458e+02
7.165520007381266914e+05 4.917289466125062900e+05 2.431663299999999799e+04 9.726653200000000652e+03 1.324447335499496887e+02
7.282063876986412797e+05 4.920063189604792860e+05 2.399633199999999852e+04 9.598532799999999042e+03 1.308915337489669639e+02
7.398605504631809890e+05 4.923101207948145457e+05 2.389966400000000067e+04 9.559865600000000995e+03 1.304260225864807410e+02
7.515144608995793387e+05 4.926403554722904810e+05 2.410584800000000178e+04 9.642339200000002165e+03 1.305363560287545965e+02
7.631680908443541266e+05 4.929970265915295458e+05 2.438447000000000116e+04 9.753788000000000466e+03 1.316660840410676485e+02
7.748214330759033328e+05 4.933801387062771246e+05 2.460346600000000035e+04 9.841386400000001231e+03 1.333222566077564579e+02
7.864744593587325653e+05 4.937896960412820918e+05 2.479123699999999735e+04 9.916494800000000396e+03 1.335887788969208430e+02
